자산총계,자본금,영업활동현금흐름,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
-0.35125880255541814,-0.5033324210055083,-0.06720125071344726,-0.3413708036013084,-0.43231593308138305,-0.3316219853239113,1.1210864790858641,0.36082563358902514,-0.008505045355859544,0.2252919499764056,-0.1739495116125212,-0.18601060365048336,0.2967580194929035,-0.6361947191185457
1.0217973230684816,1.445442045149302,-0.36286418958107786,0.4336857385390039,0.4524420237247012,0.18580513457723113,-0.11173690709749923,-0.6918965928955182,3.4022808982564454,-0.3598417015657394,-0.22155326077080612,-0.26467663149693454,-0.6992619510081374,1.2065114237985
0.0786267876226794,-0.3078990104515311,1.9267165220650382,0.3839009273501173,-0.2103374784626366,-0.4125270775430637,-0.5214712108961485,-0.6038894632053833,-0.14248349945733005,-0.17841590154229964,-0.1298150134269693,0.10014411224308421,-0.5558507915474352,-0.5645849040839431
-0.28647179248481885,-0.3863382704697941,-0.08106265885252101,-0.22033945064015015,-0.3579347011312694,-0.36447848203115785,-0.324724266734313,-0.3632245310591122,-0.25185259565581414,0.06761970230153569,-0.15046174489172082,0.1768301684946038,-0.5431904456589715,-0.6029072928873968
-0.09106749093344568,-0.4252557461645255,0.7026082595234105,0.09208867147418637,-0.21558106400481175,-0.33756983532762225,-0.15844103185515906,-0.38181627077072244,-0.18858734225543788,1.3018780429571888,-0.16163601474781417,0.8971717981462738,-0.46657352485119913,-0.6496201459780163
0.24089351269074138,-0.4814564486429419,1.2816596850798447,-0.30784567753926095,0.2660034266695862,0.0629784489584294,0.8854452914935076,-0.3106257900659637,1.2958653691365074,1.0668211202747573,-0.22146652949648782,0.0971936541332457,-0.5916490109561949,-0.31396753104042374
-0.26351341766441855,-0.3469615202171745,-0.16189686938242256,-0.15270151126151746,-0.13721859118008362,0.11779899417335561,-0.37044569119253135,-0.49878540704678276,-0.12909005310737878,-0.03157383112906554,-0.21555794144874588,0.11787257106726685,-0.6479657219772925,-0.6057495561618572
-0.28769032687064827,-0.2577655666062684,-0.31565043817017263,-0.3058617264282526,-0.29175870952030014,-0.24700247272091533,-0.25428017158488603,-0.23382975969941286,-0.3738926771644024,-0.07785047494241515,-0.21030788689702837,-0.02860363219545406,-0.679398304872789,-0.507284098204053
-0.3616667786239039,-0.519648753983113,-0.1937990320079325,-0.34285738215425227,1.853385662221141,1.0221110642154787,3.1751025084795805,3.553030456266758,-0.5207716572810651,0.2312969290979678,-0.19979386863371865,-0.2552619445601653,0.4987414688398894,-0.5096115527282419
-0.3755213666338773,-0.48689522630214355,-0.41023102064796574,-0.352111902757261,-3.197239168783127,-1.9246783649322967,-0.9783751290679824,-0.9811429554439872,-0.5287159088090007,-0.5219619946193681,-0.24821627602166252,-0.33534780905515577,0.12584334999864197,-0.3678224761554912
-0.051002428618267454,0.04803877191177303,0.860029399477279,0.11754789129309244,0.5735300083745598,-0.11248312615104328,0.12871433985528027,-0.006431295086049584,-0.35301067680423326,0.32022129999938914,-0.2293735149714181,0.025458826821225446,-0.6735046955798834,-0.18080803576364282
-0.2134398462486515,-0.010023201143347914,-0.19333979303998436,-0.14530881090098788,-0.4658651702077072,-0.3825728449942544,-0.5867431992064105,-0.5927717897094958,0.10348995139026525,-0.41811533899604314,-0.21808796781501708,-0.20126713120273299,-0.6224267483747018,-0.22790057328311594
-0.2927472837712462,-0.40869768973540066,-0.011777357279895241,-0.23098469597837984,-0.47640089301004046,-0.3837910793323639,-0.35255020152902045,-0.4495499958507094,-0.25492517000795045,-0.3943476434189239,0.937258607219343,-0.2440928999496262,-0.5276924360368864,-0.16456544590102343
-0.06471858434301545,-0.09651185209722928,0.6751245735954371,-0.1986886468814259,-0.6934756241124936,-0.5057578348301472,-0.7180629918528091,-0.7584157822154504,-0.21032377546132777,-0.37297722508091313,-0.20527356679061104,0.06701656444527782,-0.40698258644515384,-0.3141294030134473
0.2217318088475848,-0.42586005479332567,1.6194014134071022,0.350335068481807,-0.38473524945794224,-0.3840777227060367,-0.26721043868279837,-0.4653389607314236,-0.08205394793700925,-0.13945837850321915,-0.22015860050044123,-0.04468717006007931,-0.5473378003465718,-0.2646359273319199
-0.3351467958173909,-0.2828806332192038,-0.3918071141231823,-0.34291216541441666,-0.9142888374996457,-0.5851938797592264,-1.0401818057960037,-0.9668488038064174,-0.2980156565719422,-0.5827106970458014,-0.32463303055867543,-0.20302076668085256,-0.022588291452313003,-0.49976656483881093
-0.3290726727135446,-0.17746503601130098,-0.21197565601151305,-0.28552065464403775,-0.09153142455798374,-0.09807929662398428,0.4336100380240556,-0.004562778532118782,-0.13310673345538088,-0.43721223334475195,-0.19945085035060384,-0.32939243928344425,-0.43776032386366065,0.49638915389790705
-0.3525465280629628,-0.3064486697424107,-0.24835879531244598,-0.33184256934825523,0.31523486870445233,0.07229435860279591,1.394742651946083,0.6775391894802747,-0.06479609639967944,-0.04562512869280721,-0.19984808807839546,-0.27085487084633636,0.9701574516637804,-0.5232189380397572
-0.1978959185153109,0.012263701086802564,0.47618096809577654,-0.2704889226916173,-0.4003556612708696,-0.3220943504603546,-0.19652184393733824,-0.43549365541091273,0.09471859451176474,-0.23486216955662967,0.8546995973233237,-0.17620289784080723,0.6906178081985926,-0.20574912052485236
-0.31958685016043586,-0.4674364884547778,-0.22837238934050172,-0.27000023955325153,-0.3903672487439822,-0.36960223233555944,-0.28453699659400106,-0.3665878608561874,-0.13182931405237266,-0.3358795365960672,0.051959673013269196,-0.21895644702266795,-0.3705295215594047,-0.45752853491496087
-0.12733528176984174,3.3457993039646423,2.536267936830052,-0.179545038541026,2.286628825690362,1.6147223523362204,2.5454329815235064,2.9386310713917863,-0.4536357948904702,0.06692314829548203,-0.20208560581908483,-0.2693935801674684,-0.4270645144061654,3.1157155420329117
-0.34968128501374646,-0.49716847299174655,-0.244657709665432,-0.28380501316234247,-0.04832039555302212,-0.25383413979345076,0.7086109586624573,-0.022220259966763682,0.27470645004909783,0.8888886977029974,3.8288300671338984,0.1444795587774172,0.10379688560666188,-0.7132889738414405
0.23511818914409982,0.6661256374485939,-0.7419102511202392,0.15093865988970595,1.4063861786567076,0.6990759255601179,0.4395579608890955,-0.6084673287625135,3.152844033477779,-0.30417395399564656,-0.22160951889468827,-0.2817237709446004,-0.6224267483747018,0.4423641811935588
6.6709355798342544,2.002493739177305,0.5184181073017482,4.4758746692909375,0.1068023434029916,-0.07195891919804887,0.04254703991479197,-0.6736785564946941,3.3153250137555115,0.2706103900555393,-0.21349428452468722,0.05058704671777004,-0.6219901847233755,1.696292157484254
-0.25097629666874444,-0.4661070094714174,-0.10269852076259854,-0.14914762457778372,-0.14149114236259672,-0.3001987054850288,-0.4339074421090855,-0.5447509142734774,-0.20615820384516054,1.124256771413514,-0.20946571365364755,1.6185016803258487,-0.6606260678657564,-0.6867567400896355
-0.3572190305341266,0.5666080924577809,-0.42063590827088543,-0.3447635829169879,-1.0826176437470634,-0.7390138801564013,0.09085451779259178,-1.73602364323198,-2.1166886582852587,-0.9380593143472709,-0.00756825695723626,-0.34508069539545827,-0.6822710903674956,0.14431465348897987
0.02241739156998394,1.3666401999537587,2.2552408623492184,0.08450973504920155,-0.20941499582095763,-0.23387659490148097,-0.2567110617992936,-0.3423905714827852,-0.27017975720996673,-0.26454816340761106,-0.17997850722189235,-0.16648156663091,-0.5735316194261519,0.8106104193607103
-0.25435702024697865,0.6299879814463434,0.16647801443289872,-0.32718302002288085,1.4218741766933167,0.8212934940098647,0.3149619071336111,0.7849788913312885,-0.5756944878075791,0.03401185546123253,-0.18269296169920643,-0.12110688055575902,-0.3131214014099911,0.059619284634382395
-0.08884833749787369,0.4539891363945799,0.11443998936658567,-0.3233952743419966,1.5298531974877376,1.1355621228203987,-0.2229889252079379,0.2791714601822545,-0.6546643861069255,0.0992581045663471,-0.18327429564598868,0.10243058367201376,-0.5851005561862999,0.21605183070938005
-0.0297572346454477,1.8958574385392257,1.1215836547609743,0.24778465581886297,-1.1186915702085087,-1.037015497511003,-3.2532228801379124,-1.7502243690418533,0.1571077273920282,-0.8309243580862308,-0.2727476750735244,-0.2928588723595742,-0.5372968363660658,1.8316172250762848
-0.30862879800207454,-0.41715801053860313,-0.05593495035183191,-0.33748031397626876,0.22162715643303008,-0.1490659867160365,-0.1510449190751531,0.1616417689400149,-0.588891668394949,0.8678577168501703,-0.06326868513986321,0.5730256911890897,0.09986781274472488,-0.6462241642276455
0.041303203877590206,-0.38283328042275305,0.7813697050862087,0.03720226206409832,-0.2815952165558372,-0.20639466145059965,-0.2320056314642155,-0.1804317088470828,-0.40862344540418954,-0.20226059914152061,0.2463205519464768,-0.11315618049495235,1.445696535639087,0.6686803635228364
-0.1852037134480619,2.586739321501316,1.3246107568395389,-0.06533592400194084,-0.06555625543702376,-0.22198089489405903,-0.14411429591067204,-0.27549767885206694,-0.25334996806861193,-0.42407670982957824,-0.1956628033425386,-0.2994047092949916,-0.5545411005934562,1.8886290602216516
-0.2822316511213839,-0.3812620779878726,0.3587687072667113,-0.26193980488110064,-0.21062878877053515,-0.2486745590673401,0.8614984368281737,0.5334765631722194,-0.2638840252912996,1.365285672350893,-0.1939750596260739,0.17993488759535178,-0.214894579861565,-0.5977606564762413
0.20502150241001973,0.5685902247602453,1.8172002564659497,0.18566611301422659,-0.2748141599441972,-0.37909729408847154,-0.33801658131096685,-0.3600480529174301,-0.16363451926793404,-0.16998300151977222,-0.11571063295201359,-0.04739728145748962,-0.380133921888584,0.24508093061338262
0.3481912276756998,-0.05118870493721601,2.5754092273290166,0.4726439319438638,-0.33259070434408977,-0.22961277471809782,-0.3576705872997938,-0.2180407948186986,-0.371068818907951,0.4780703380311256,-0.15238194515736148,0.7308312183503453,-0.1712382147289312,-0.3152178601693534
-0.3412626037363689,-0.3912936012259555,-0.13065503261023448,-0.3381960765221402,-0.05113639519604217,-0.05146391798044247,0.820276745320029,0.011132760520899,0.2904533936037966,-0.011151009103858682,-0.15782687094329315,-0.22253564866567957,0.36311569449450676,-0.6077985191206142
-0.20924108944957898,-0.3296541210883375,-0.15339143760918184,-0.06469818200537875,-0.37279152683409883,-0.312201896757578,0.1302142508386383,-0.2058954372181492,-0.08436683843225731,0.34967103764619456,-0.19723334263424885,0.09587564707140223,-0.5855371198376262,-0.5463830257104105
-0.3454988418398035,-0.3429489109219414,-0.34558430439065047,-0.31411163957729754,-0.04186301706126956,-0.19568136535957817,0.15943665447992028,0.07512945249302472,-0.31240565925086283,-0.1310573007449277,-0.15604067551003467,-0.1923208603647647,-0.11077414902023341,-0.5596295046812387
-0.30389779667270067,-0.2900114750390459,-0.06820940253065882,-0.26200141071743843,-0.39502821367036,-0.3206578762809261,0.6157716408994459,0.28188080918545383,-0.12619005727061564,-0.026160510401816273,-0.21308172494955138,-0.17630732733184426,-0.5992888748544059,-0.5068844338701226
-0.04221754148598708,-0.5042993148115886,0.6229968746478087,-0.18135511528500217,1.0002510577280512,2.902181065187674,1.379226331428588,1.6341262392650848,-0.5317901751073661,1.0217855447666098,-0.11181710196166934,0.07533409175007297,0.014519618910425736,0.2350193636959477
0.2052262734346525,1.5684671958004421,-0.5120760933090804,0.2603729168110609,0.03606249030161071,-0.08808260896714488,0.028892677859396476,-0.6007129850637012,1.6733554923221605,-0.3852747623045401,-0.2063284059951975,-0.2915330655847072,-0.5818263288013523,1.1876613085046985
-0.31598614285192667,-0.3839391652134574,-0.22391043439747899,-0.282719818249222,0.6124199344790255,0.6325746628680244,0.4914341924859202,0.6046670438769782,-0.4673490190777308,0.9659127203825518,-0.2174700693781888,0.1469901997362077,-0.5757144376827837,-0.6112690869771683
-0.37670505524987474,-0.5064748258752693,-0.38978265831773046,-0.35026615947645773,0.5917854543362064,0.2676059873391111,0.11800807869820892,0.3956734673198322,-0.5202629454481674,-0.4428518457287902,-0.7476229771928533,-0.32245517230555054,0.4026247049395406,-0.5634449602727281
0.594801696586269,0.05879546550441618,3.1588492382892155,0.6712771577081756,-0.19805389381291155,-0.24215342231628356,-0.33646494925921727,-0.23728651532418452,-0.4696619095729789,1.5691143463964432,-0.16582021271154956,1.653451761066816,-0.605837329624301,-0.23062866124159448
-0.1712712770858597,-0.17192956897149134,0.5505947263518899,-0.09615627013767286,-0.3926006277712049,-0.3692080976967594,0.11630128344128442,-0.08388130624647619,-0.1656851580976638,-0.07275537685752541,-0.27068609923653686,-0.15147708536062388,-0.36136168488155174,-0.06238804214474583
1.557012684606243,-0.5048673649226607,4.304280898233196,2.8450828654534885,-0.40619510880647375,-0.38816239078087433,-0.8559513601849473,-0.6037026115499903,-0.1409438283888035,-0.5536286833412781,-0.20853840119281664,0.7923043676668947,-0.6014716931110377,-0.30048810671576665
-0.3163537999188808,-0.2954502526982475,-0.45952719885830434,-0.22169579229346772,-1.0506220615961988,-1.2870760106188261,-2.254540770563548,-1.2113441948882462,-0.07834181791025426,-0.8475956887387326,-0.2464212684238058,-0.2265832664074921,0.26510715477174385,-0.5122534846843251
-0.30149524005890804,0.259788515443355,-0.36472288457561347,-0.18703541657627532,-0.5904003268343662,-0.45573856612424074,-0.6218618046443407,-0.679284106156486,0.1681899751929606,-0.49924089795489796,-2.422240579447883,-0.3245531506697452,-0.6117309389172065,0.6868182734451936
-0.36219130837749525,-0.4779212431644609,-0.30111557012445306,-0.3528977824721221,0.9382262380046371,0.8012463730636221,0.6992753058177644,1.1984816047161475,-0.6416406300080434,-0.3729507065273832,0.5689472185610907,-0.291763590436291,1.8362997358952355,-0.27841371805842297
-0.37263273738585556,-0.47686370306406056,-0.4028750449897668,-0.34983640472779465,1.148738395226374,1.8536157173447065,3.682244824415837,3.124143623254537,-0.46784532330494816,-0.34940517749872607,0.05755891906520711,-0.33558666322990666,6.320172238059501,-0.268729300073344
-0.16134493661245736,-0.5071999962298295,-0.2840381305145708,-0.31480348933143265,3.012477009537751,2.3286793353117874,0.5496721154949171,1.3420771018857203,-0.6367805144648101,0.6983723375294872,-0.19642463210344285,0.030683623473068095,-0.617406266384449,0.08726232235211741
-0.3442010329105914,-0.43806708909508923,-0.35557207259593676,-0.3074437197222349,0.2828994245277058,0.4951649956136181,-0.41376208597053793,-0.28348558712012056,-0.4983074052056026,-0.42598781358730403,0.1737690596163663,-0.2597374632247955,0.7094198109091249,-0.310971466511309
0.39988710403955263,0.16955919407720058,0.8316353877844379,0.9135658192473233,-0.5989454291993923,-0.5503667098579792,-1.0656285714446954,-0.8489454092533916,-0.11981987971786606,-0.8146207513760112,-0.124519627017365,0.21754712594254755,-0.4694111885848203,-0.059115620840707865
-0.3392196975023502,-0.40881250837487265,-0.38046744422230894,-0.3119023408017906,0.07330165799465053,0.019193673629906597,-0.1228052157333123,-0.05342448641740603,-0.4760473146417909,-0.14850650896764164,-0.03510680595985358,-0.05116353177393546,-0.3081009194197382,-0.635832688332428
-0.05769291650960164,-0.48567452287196716,2.368556039647665,0.10155043627224357,0.19065116035981033,0.08680567939498228,0.1668327672599264,-0.01754896858193709,-0.2005392504181534,-0.14436607880983046,-0.19112933619303482,-0.19584531957748166,-0.39606849516199544,0.6813834827643097
-0.3767002512375666,-0.4936453536858415,-0.4177119962619375,-0.34675665331298045,-0.4224113826128301,-0.32922134706940154,-0.0338449780996748,-0.18543518095260828,-0.24219158268736776,-0.47299813738164914,-0.44577620470435014,-0.3307162239104903,0.5292281638241785,-0.5875089044412081
-0.37145108380284986,-0.47480905372613996,-0.381001864323077,-0.35238440050264086,0.20405143452314672,0.03352584231354749,0.17907342011261657,0.6305459981489182,-0.5971212948535345,-0.3825239043516989,-0.18525114361018113,-0.29623258526687996,-0.3618710091414322,-0.49412814687473666
0.5237136238720607,0.4978861151906247,-0.054244733558555296,0.22092309262016352,0.0030958737910838246,-0.0954995062609289,-0.19862830199547077,-0.714599069025776,3.8670077690170728,-0.36618493957010595,-0.21895835480674164,-0.25585963368037445,-0.7066835330806851,0.2781852001882527
-0.33872038047307723,-0.3949194529987566,-0.26789954926815657,-0.3525889426873237,-0.2875347100557703,0.3344655542482955,-0.2531423080802697,0.10726793722063213,-0.6333221763724275,-0.4423639043438389,-0.5300051508524616,-0.3032736558329137,-0.3240354926931496,0.5478995703795049
-0.2594623342020252,-0.40224971666610276,-0.06553277304291374,-0.27342118732699333,0.04989972992679505,-0.11950588880602726,-0.19019776784763195,0.1414617901575635,-0.5407287270359655,1.385075584898518,-0.0349192788802464,0.8848507070343359,-0.13347545888920292,-0.6190684819325151
-0.3040276050886091,-0.3217981089139352,-0.011046379277658268,-0.3181749903154823,0.3681562413060345,0.2545995442587071,0.8641879323845398,1.258647837752715,-0.5559173283350449,1.153678222603221,-0.20665423429601498,0.23897770410942712,-0.5252913359545915,-0.566907216866897
-0.33374252296957996,1.2116954675293934,-0.2678424840709559,-0.268461106898695,-0.11148618064903901,-0.3419411467761327,-0.15052770839123653,-0.3920931118173412,0.07789418883568423,-0.4887077284927977,-0.2501010388701755,-0.3409033713148473,-0.39585021333633225,0.9893673052163718
0.4069853324755366,2.0613533996224422,5.0721936700107175,-0.10597166054233982,0.2035659173433158,0.037252206171294135,0.8413272201554303,0.914560514346381,-0.4311853603758791,0.7282145497685361,-0.21061339976422175,-0.030772048708743723,-0.4739951069237468,1.681592527728072
3.9807698550906663,4.562320918429703,-6.015386646143203,8.187168925835518,0.5274058762906121,0.19504938337817943,0.021186238669040618,-0.6829277134366509,3.771967765433258,-0.29065656330964135,-0.2214032391071204,-0.2438294429763876,-0.6776520502674837,3.9777768073310305
-0.29521439430042895,-0.5138473911466314,-0.39979895912161706,-0.2777052247617959,-0.4399385528047303,-0.9824099348263317,-1.1417619841172038,-1.1349218678324817,-0.508380407080847,-0.6394780806356033,0.02441993357106199,-0.1650800737518889,-0.32119782895952836,-0.22279152194970214
-0.35594096309299306,-0.4536582517181338,-0.40471471825190225,-0.32698036924545404,-0.42250848604879626,-0.3766249949905435,-0.6364471459307858,-0.5678270937145213,-0.4556999692900332,-0.3617545732270339,-0.3519735541250588,-0.033147927959183504,-0.07017372944688396,-0.669897181620358
-0.3456412107462258,-0.49209228050982506,-0.41950819127858674,-0.3087073486448797,-0.5823407416491712,-0.38060217180025374,-0.5666237036020588,-0.6243497194709242,-0.38752976377135123,-0.4772587849821294,-0.15932102683533172,-0.2910714381250194,-0.3912662949974056,-0.457100493010399
-0.3496469563424615,-0.4874995349309437,-0.2883506289887347,-0.35040173284655624,-0.24840202536138922,-0.17418311233411696,-0.2241267887125542,0.06802908958808794,-0.5894161717259855,1.1511960859928168,-0.164683329791431,0.845003995345034,-0.4277193598831549,-0.703638950037953
-0.3495913098665594,-0.4807312782883817,-0.3374158290199279,-0.30226548573203665,-0.3444373235319668,-0.31492500880746976,-0.05986067550067463,-0.18963934319895237,-0.22499971705297478,-0.3252296854984351,-0.19905938757192385,-0.24943440341856135,-0.5482109276492243,-0.5316431567637915
-0.26824627054020284,1.9873860234573004,-0.6242390971021424,-0.2369249982170916,-0.14207376297839389,-0.21191254639380142,0.3252026786751578,-0.09453185060388086,-0.02303378762557043,-0.4457830298456351,-0.2170057290903318,-0.3278281635048399,-0.6029996658906799,1.76225329756527
-0.35856920820167654,-0.4890707373658242,-0.33103539649482583,-0.3328412323794145,0.44491650743732036,0.0038224227167020066,0.3737687618949169,0.24721982711003992,-0.4612224817819788,-0.3950123751607416,-0.15822771007595351,-0.2929732681505857,-0.25745953586588294,-0.3901830745596617
-0.3647174932455291,-0.4891915990915842,-0.37195657766838247,-0.33330206024728304,0.06825227932440786,-0.2168213141679484,-0.06441212951913967,-0.19468433789456513,-0.34625304356500824,-0.2010097091498259,0.017721916453986616,-0.17765046680231902,0.2018054253294248,-0.6704990715191586
-0.35929136134353234,-0.4746881920003799,-0.35066038955116596,-0.3496389553203218,-0.8428207086285182,-0.5075135254938932,-0.8847082742107046,-0.8197031251843764,-0.6324677435267068,-0.5618706497783897,-0.35819926186299716,0.5176875939220524,-0.5990705930287428,-0.7011259845969043
-0.36248587940303295,-0.259614751010397,-0.4208804734017454,-0.33660324141156556,-0.45231924089042147,-0.3733644266150152,-0.27833046838700315,-0.2990409874315934,-0.2696095713307432,-0.49085749923229316,0.12860902271421257,-0.3365395763173224,0.13086383198889479,0.1287586554254328
-0.041204445348722044,1.571972185847483,1.8459149202192513,0.2213772330123769,0.5224536010563356,0.018369573930597325,0.40319804980976554,-0.13900254458743097,0.32425509536975505,-0.3076637956401893,-0.21322874355998306,-0.2847348934890662,-0.35743261201961446,1.3724990314755814
-0.3679588504250335,-0.512542084508423,-0.3232826818465652,-0.3529450001032626,2.6183827146689045,0.8142707313548808,0.28351549755148825,0.8039443343536848,-0.6606927905213869,-0.19503065928060415,-0.21889767024317255,-0.22455014121269665,-0.34673680256211914,-0.6102454177477958
-0.37435944619865097,-0.5167480725648722,-0.390377766802823,-0.3460453490842124,2.035616443717721,0.945947531135831,1.1491710192225297,1.1980144755776645,-0.43633395275118253,-0.04276466071870883,-0.1766123961429433,-0.21244166450021457,-0.01385701842578623,-0.6736164798167729
-0.36495619260708767,-0.4640523601334968,-0.3650788627105319,-0.35492631675416436,0.08806138026151374,1.5813642297250463,0.12121478493849108,0.8829825845849528,-0.6811348848619769,-0.41052042526506244,-0.15578282577557476,-0.3085271958716392,-0.12125167665206545,-0.13995696637817973
-0.3667907748490375,-0.34928206535176726,-0.3283805061298239,-0.334517559610289,-0.052738601889484454,-0.13498463098435937,0.07616573436936441,0.047475407494850595,-0.36508778898790584,-0.35785457795456105,-0.14946081910431744,-0.281030029802898,-0.10990102171758075,-0.5675558710512533
-0.09856470259997625,-0.3747355447968307,0.012812307932901973,0.005345222101310036,-0.1489195552140114,-0.4904224143386515,-2.841005965056464,-0.7692531782282482,-0.10673775147407843,-1.6001639514619104,-0.2735023889303892,-0.08087827180656519,-0.1328206134122134,-0.6407712029902897
-0.2813270956372049,-0.4563232527711426,0.025991651095910763,-0.2869706209565265,0.3983554098915245,0.03402746821747489,0.33637442944775403,0.40258697856937553,-0.43142900063287676,-0.08295971625585419,-0.20379679042050045,-0.19145191455829344,-0.4846909163812421,-0.13665036825522797
-0.13369689498525075,3.153997788269754,0.06816011443685309,-0.09314731139443978,-0.09876563053746612,-0.4361393254493619,-1.2702371180020617,-0.6677927293498125,-0.204234460982617,-0.5417589787812679,0.1184330046139356,-0.3227259956744225,-0.1465723684289931,2.88283086761475
-0.37230534490023576,-0.5143308380496715,-0.48114753282356537,-0.3449353439259126,-0.46167585054173654,-0.4882265213510508,-0.8007649802110571,-0.7189500432870717,-0.42420680730044785,-0.5119647524962256,0.8603753123347464,-0.336237533462195,1.5807540842795686,-0.3459172796560841
-0.04141667260079129,-0.35334301933730444,0.4682034511555133,0.2569499425295448,-0.4521735857364722,-0.7074114482089735,-1.2479970585936524,-1.0273887401537711,-0.12865522292648734,-1.5991350315849477,-0.24190478466066545,0.8135523747733723,-0.7208718517487911,-0.5699331278205274
-0.34328954663782213,-0.5190142299228729,-0.27352454727793557,-0.30528376641103133,-0.3106453278157272,-0.37085629709537804,-0.5065755431993534,-0.4948615222835284,-0.3715713269380086,-0.004666338813999043,-0.1595052383057775,0.29171055278748126,-0.5798617923703838,-0.6879992673435077
-0.3554476510791052,-0.3683298733315488,-0.2556522709927585,-0.35200510579755706,0.2020122623678565,0.2858436719890441,0.12509386506786496,0.7136949847988334,-0.645972858327782,0.016106528117803276,-0.17488480292206204,-0.09815304732321353,-0.538606527320045,-0.584918237261911
-0.16472120647094762,-0.49870945999518695,0.08739652067416019,-0.01956278760299515,-0.4661564805156058,-0.5746597357767503,-1.2595825779133818,-0.9375130939097057,-0.2554209102530914,-0.6803696901788022,-0.44439748759736253,-0.08400003472466082,-0.6826725322577365,-0.1085914898442886
-0.3416496770197349,-0.5182104994465687,-0.2592066175612565,-0.28788477861349876,-0.13182935048395925,-0.2525800750336322,-0.10454767859105994,-0.28717590731413367,-0.1298412772331215,0.2184536989728132,-0.21825814184657344,0.06119422311235617,-0.3947588042080164,-0.6845768700066746
-0.08686558150129595,-0.28883307321288554,0.11250792483279194,-0.036671174185697694,-0.8084460922964813,-0.5963729713324663,-1.0514052776369915,-0.8936029548923348,-0.4953456533314756,-0.9353968515728627,-0.2614716181768767,0.7163119081179474,-0.6361785033914815,-0.5009774068160412
0.5920049107124431,-0.4102265905662651,-0.7631765479436841,0.3783811254745662,-0.199170583326523,-0.21345325452729283,1.7700307241958935,-0.4003145846546361,2.543415153415331,0.16301931467378386,-0.20966169983521526,-0.22560888003607338,-0.23410338051992396,0.265723982124618
0.859200672446802,4.433506491114657,-2.4187602013001626,0.85820649047298,-0.19261610139880395,-0.19263577951430452,-0.13377008223234213,-0.6810591968827203,2.7052311988250057,-0.4450122238896976,-0.19361875817482027,-0.3016468379109912,-0.6208987755950597,2.9315186114611156
-0.3327620540825741,-0.45039498512261283,-0.2095055481898275,-0.2989985525491392,0.20118688316214361,-0.023874493264433982,0.10264692138588892,0.2893548754011767,-0.3788077809600831,-0.33453239407674523,-0.11259065116504899,-0.2658002234897104,-0.2550584357835881,-0.37565212606880716
-0.37742050279121714,-0.5161437639360721,-0.3790245099502352,-0.3550166990008967,0.7781269479553556,0.5468682941398524,0.9844394163951253,1.94177748986977,-0.629513605410611,0.3368183787020071,-0.16961998016209026,-0.14005108353769904,0.23651223560986884,-0.7112113719951485
-0.30254741883797126,0.6602034128863522,-0.09078819888971866,-0.3486325915596203,0.07252483050692098,-0.07941164691354209,1.4665832159420844,0.6253141517979123,-0.11303686728520375,-0.28668231608728467,-0.20452345785397827,-0.3082466950810529,-0.1716747783802575,0.43987754493580283
-0.053735911621575164,-0.09312772377594827,0.41331760100985326,-0.06686147905440981,-0.15411458903820346,0.0351382112904572,-0.03017278224386768,0.068589644554267,-0.4432692403444683,0.7697496762107287,-0.0947685463368808,0.3784962263305384,0.050317838319185314,-0.31695567176666317
0.22526045597147248,-0.5016040983271398,0.9499777372172281,-0.16096864972664368,-0.15930962286239544,-0.06973743305208456,-0.18937023075336537,-0.04520301358011104,-0.46459453061667466,0.23973218632525342,-0.181560766956078,0.18782111965777276,-0.52725587238556,0.3666144973731756
