매출액,영업이익,당기순이익,자산총계,자본총계,자본금,영업활동현금흐름,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
-0.14888744327744824,-0.15954453457646586,-0.14808974030882627,-0.14721548320709218,-0.14497690405890273,-0.1458083651487499,-0.15442436310607802,-0.16585433883469922,-0.14931946676062077,-2.3739321076096656,0.03221494781715905,-0.13229730171799925,-0.35471338030173577,0.1533532555146201,-0.46465532763661693,-0.3158579624172853,-0.03489000320143326,-0.7041157082243755,-0.1547562026628956
-0.11698484282005633,-0.0700448297904306,-0.07960327017913697,-0.12028214228871031,-0.11524636975427832,0.4450068048391027,-0.10373459180828046,-0.010339898796165918,-0.13766641849722,1.552107861050883,1.0081382605255271,1.2206510522299676,1.582765403223206,-0.8064046156853024,3.4611812846248995,-0.1362632523537977,1.9640852911671078,-0.33173286503767,-0.12387683941311979
-0.14231743190174823,-0.14414285773242605,-0.13987426255551877,-0.1488708388548838,-0.14492911621007828,-0.15926008512674447,-0.14830561579207546,-0.1362725331550083,-0.18296887959967154,0.7913978691480571,0.5046799359530104,1.1048755058508477,1.5063114745628183,-0.8474229962334241,0.64630286178222,-0.14358762838847935,0.0016185637803693032,-0.43826425057784624,-0.15690706196823734
-0.14955015019614196,-0.1566127523624717,-0.14913548846089608,-0.15108366625306138,-0.14722825454038124,-0.059879224459444366,-0.1534150037567327,-0.15931964066792664,-0.17972858978487977,-1.2851357066762077,-0.46211959872148733,-0.07690654038510805,-0.29740930538220034,-0.031616422806154454,-0.5638774502609553,-0.9511866720560093,-0.7724673132328752,0.6184634931535139,-0.07413540907032373
-0.14613531438225028,-0.1474245968976643,-0.14125670147723152,-0.14592895946477144,-0.14138579090258613,-0.14964573339973383,-0.14806315078281068,-0.1351248621508081,-0.17576373291295344,1.1422731170896503,0.8333422617610502,0.4097412989702877,0.5652587397614631,-0.952388774078831,0.46202494522990883,0.21266931978135808,0.6444783901929338,0.44960329696893614,-0.15630310907603387
-0.1440017838850025,-0.15685796029429583,-0.1512827282699435,-0.14627326819040337,-0.14279058336724998,0.06489803699618574,-0.15129966366337255,-0.15496652120301566,-0.16846457081390026,-0.453210593176627,-0.3673973604401997,-0.5265625727853045,-0.7611758182335329,-0.550181624739426,-0.6082556432179365,-0.18000729575903254,-0.7173228076744361,-0.5937682730529095,0.04621549394605837
-0.14678857910995913,-0.15348337540729892,-0.14701723527440072,-0.1501826239329584,-0.14704370191262708,-0.10112744464092976,-0.15156339753309916,-0.15227635360133357,-0.17364676518002795,0.21154116278861806,0.16336352603769305,0.19915869342665413,0.06930644984930519,-0.08086943673223881,-0.4838232376890459,-0.08521204419834413,-0.6896611917531906,-0.8780639705840065,-0.11190470769791776
-0.13787852303132844,-0.15248945005257497,-0.14725916208570047,-0.14091589659481557,-0.142148267849086,-0.11510941914087848,-0.1428650412859413,-0.18416688520784116,-0.08147275816235937,-0.1020703587360687,-0.05129742247779039,-0.05906790600215585,-0.2777309682635119,1.0972403671464896,-0.5007939212497937,-0.21566118376010615,-0.44203592519961615,-0.30661053829834495,-0.1246617825879051
-0.15007931755662138,-0.15610091056303302,-0.14931498254669912,-0.1528276006106392,-0.14901950063328925,-0.16392074329339404,-0.15346057988629375,-0.15530446514302798,-0.18568073795892445,-3.7586190579495486,-2.7955143688511352,-0.6569904106890045,-1.4924206520336871,-0.6895512467980249,-0.7200250855447697,0.5131794574436255,-0.6728683679808367,0.7691974535894646,-0.16931506792535572
-0.13640675523367587,-0.1502980529531177,-0.14392347075201936,-0.14288841323403612,-0.13960838093517294,0.0540138652297586,-0.14499861183112583,-0.1318357641999953,-0.14937620019909886,-0.0559627079162162,0.06506513355217478,0.08312665179108622,-0.03650766646868057,-0.601374627481371,-0.4939709547756259,-0.20310666205035074,-0.6438625814649528,-0.06365537843955488,0.029612147066056284
1.107148007410589,1.9469772912361856,1.1938314574266686,1.5426038440772785,1.1857917570489267,10.031729480442657,1.9330346849154898,2.2677602767043994,7.8800603398995355,0.6421773469185772,0.2605844874488598,0.35706358567732316,0.26695923316026005,-0.023392108517638028,4.212632744779853,-0.14147375314307276,5.9424504579435276,-0.3253727823188535,0.7500541292146955
-0.1481559432530078,-0.15317507999786958,-0.14621341393363066,-0.1513446453776352,-0.14774359699919648,-0.16477194134179413,-0.1517669709118052,-0.14843851499545127,-0.1816429380946692,0.6205147006282155,0.5491984709825993,0.7541503045655543,0.8011384874026118,-0.33147884301945385,-0.4073828844784542,-0.0008303171792552588,-0.6961214022288079,0.6276856130957981,-0.1280651788913065
-0.1483485639490987,-0.15555573953014254,-0.14956248370848962,-0.151275914860227,-0.14842710159864125,-0.1646463547444892,-0.153530463284954,-0.15832253874591012,-0.1739628514801202,-0.2820955614701913,-0.3977258989799246,-1.051864857990373,-0.9575954736628683,1.5164017804457854,-0.6332924608731453,-0.5345533963760818,-0.7708401593551549,0.6512179191554187,-0.12770781028086275
-0.13765905953515203,-0.155839038014483,-0.15834988982215087,-0.13804077930633835,-0.14355838190047862,-0.1438547958573399,-0.1424724788899888,-0.19365273738541428,-0.008565426851851885,-0.2755371456208157,-0.5861846407297954,-1.8623898683653817,-1.0483771739001637,3.5493139967684764,-1.5369885882016905,-0.2608143014470796,-0.30261452978231734,0.43433909844377655,-0.151157481949568
-0.14034792575075153,-0.15060991935184548,-0.14359012459267087,-0.14163322010943605,-0.14309135944916074,-0.16394865142612847,-0.14840770632229222,-0.15084427433078637,-0.12027032530445098,0.13284017259611106,0.2995324745833969,0.4498186827902543,0.0569164506577986,1.4228798727960683,-0.25811603741858863,-0.12046032958514057,-0.41369663878467483,-0.7012536710009082,-0.1247793560800755
-0.15002792505997528,-0.15560573338032027,-0.148647175357904,-0.1529533331681413,-0.14939531108807586,-0.17444210933427362,-0.1530151491800504,-0.1533002233601827,-0.1848508088017592,-0.27467593949918057,0.14424485548430643,-3.5890518109577747,1.0858735873060044,1.48418558319516,-0.5045523349855642,1.570370474067847,-0.8188728481940384,2.890461804390329,-0.17302765030983075
-0.14766575865245155,-0.15665679456381876,-0.1531746628265133,-0.14599965839795265,-0.14541678641790387,-0.1497155037315699,-0.15460302153395733,-0.2095394485455966,-0.1371379870416812,-0.553143626598678,-1.0309573578482714,-0.5986718309888126,-0.6496067607336294,1.2662257759153046,-0.8670079734882825,-0.2448789187452946,-0.12376909487462319,0.23049844730570795,-0.1563376640593609
-0.1460777170172427,-0.15482844804303314,-0.14482317092123081,-0.1437575508151513,-0.14169497509152837,-0.15404126430540632,-0.15259827951499869,-0.15908876807524494,-0.13542625815502782,-0.12283867559242476,0.5056885948311268,0.10502493431031613,0.042823560582151296,-0.31940550836755405,-0.3773444854671817,0.04194860288430195,-0.37273108509433406,-0.6414688934440331,-0.1225493128789054
-0.1478350436479656,-0.15375834158327645,-0.14651665860032895,-0.1519140096399832,-0.1484679713847183,-0.15067833431090769,-0.15150566776898852,-0.14516614694265886,-0.1799879426464939,-0.09412076376712863,0.06593624803782067,0.4206423473693186,0.8408334611156851,0.8311007312429416,-0.2906118607955573,0.05026493949644687,-0.6710289766408051,2.869614771478611,-0.15479689954697542
-0.11505013788726094,-0.11232415275383198,-0.11998163539413106,-0.12771430612639223,-0.13279589846845544,-0.10450432870179563,-0.13385129822222097,-0.1555252997968974,0.003990493561043114,0.650557544948335,0.34980495003133105,1.0099722609651662,0.6482893504571525,0.6978606483153076,0.9397771527961065,-0.08323283893073394,0.26362384927160015,0.341799894884997,-0.11490758305048021
-0.1423727361632309,-0.14350722163730914,-0.1388352036240379,-0.14164904945294415,-0.14188931943886346,-0.15066438024454046,-0.1314302942199381,-0.15848983772611425,-0.09141407753910671,0.9665208216513331,0.660242643837042,0.6679855665096343,0.3789447215216873,0.7267540987642988,0.8952544054646726,-0.06409467003484011,0.5948222709405808,0.1595835249909041,-0.15929790636467925
-0.14459273015221136,-0.1538547582943335,-0.1471632832572591,-0.14862134215565267,-0.14606474281800036,-0.1282262415260599,-0.1528990819701016,-0.15613092210523627,-0.1622028201613036,-0.029960907705307935,0.051287770239722245,0.05298845915847122,-0.10867500773105834,0.1877467806383658,-0.43993652960520396,0.9709199728816398,-0.4208903717177542,-0.2986604348998241,-0.14343584815670943
-0.14770622518524373,-0.15448325241085356,-0.14746987253425184,-0.15040284044756577,-0.14628069280745432,-0.1601531453742462,-0.15204650450644627,-0.15617441984008934,-0.18215029713020187,-0.01922895449723884,0.15531717907817413,0.02375915189109507,-0.04311768846132282,-1.0424537867641153,-0.26242375777727933,0.42555018081573415,0.11046659423208109,-0.42077402310110085,-0.1659466581350774
-0.14922223639208243,-0.15475940891659723,-0.1477485900587907,-0.15245114109404787,-0.14891753903156577,-0.1614369194800299,-0.15251563480006133,-0.15126586776090076,-0.1824080290364309,0.3094867974684342,0.36951964628542283,1.1948874735473956,0.7872471975731606,1.0242947238522329,-0.3521920243124106,0.06996905883483669,-0.6884473424073398,2.0577502124216855,-0.16487885449792816
-0.14904876985484652,-0.15544146787259341,-0.1486750471103579,-0.151790327515578,-0.14845935041421765,-0.15670649098154424,-0.15306072530961146,-0.15875082413523267,-0.17444427522949146,-0.18375244704192817,-0.10060708717843166,-0.1717334473968466,-0.31425504170956464,0.39608919655448555,-0.5477451820720332,-0.2061658640974334,-0.5956213786280091,-0.24746176901335132,-0.16301765312814992
-0.1492145477508519,-0.15495819398754201,-0.14799832096077753,-0.15202046812637438,-0.14830289576439146,-0.1672976273542599,-0.15298051132158402,-0.152741444766301,-0.18380205066760696,0.20448589725368374,0.27211529235096227,0.2127286621276066,0.13903771871893383,-0.6420627971672185,-0.5000133276277491,0.023025469593979976,-0.7093694880341371,-0.29198234804506706,-0.13996775261847388
-0.14665436510953164,-0.15161693833399695,-0.14605844698998705,-0.1509585898341503,-0.14722240079497959,-0.15501804895111132,-0.15186906144202192,-0.14932854557013714,-0.184388836517009,0.5648012892208936,0.31007754467279497,0.5417081084126742,0.6315540434923212,-0.6857228646135335,-0.10939849698164338,-0.0892275049962673,-0.3202600268681676,-0.3892916136429593,-0.1610813236417699
-0.1429806783742125,-0.12747347968745087,-0.12520480180398935,-0.14412211781978063,-0.1383734535188918,-0.15501804895111132,-0.1395975366372779,-0.10117655308778994,-0.1859303650882281,2.596916503156206,1.6643625570018437,1.1470369136294527,1.9571665162329046,-1.2295904738685646,3.440481098203272,0.030766751394566225,1.7102343923857337,2.186223883341779,-0.16115065605305293
-0.14868726882856947,-0.1538250000501801,-0.14705514085773802,-0.15221009217917597,-0.14834057259843125,-0.16450681408081705,-0.15230051546853318,-0.15176776470151307,-0.18566614936045867,0.5439336024274259,0.44592555630273456,0.7221525213236929,1.0769480902580941,-0.9932420491958156,-0.03318943077017602,-0.08907829661689091,-0.37347950140880043,-0.33141486090172906,-0.1700095824365553
-0.14572471396285203,-0.14954576454091947,-0.14427911431333093,-0.1485600752147172,-0.1474254725445499,-0.1536226423143899,-0.15208235772836762,-0.14777935701344705,-0.17978046035720258,0.7226669959790958,0.44319759251873814,1.2040109224679176,0.6733042303414267,2.4620431372834863,0.1478793786692851,-0.1402216628890181,-0.16189736880564393,-0.6293847362782817,-0.15997358902040992
-0.1489173885117145,-0.1556366819542398,-0.14641186081110233,-0.15003343442082773,-0.14565945077273634,-0.16199508213471847,-0.1526383865090124,-0.1673064939828709,-0.18548946522348403,-0.3471166236536472,0.7797457968284147,0.15347047587189197,0.22010037365873253,-1.1817098988388075,0.04591072293034541,-0.29837053563140375,0.5044686874239648,-0.8856960698465864,-0.16761787568365094
-0.1493967820368595,-0.1550653236664943,-0.1496304907844771,-0.15126845128375427,-0.14757766992499305,-0.1385801587705329,-0.1528990819701016,-0.1593430625251552,-0.18079193651749778,-0.20707125895081926,-1.261069126451264,-0.5679865567016222,-0.8399785619065279,-0.6290504253757263,-0.6340152327454088,-0.18489204132916218,-0.6786062263917452,-0.8564396893400306,-0.1282050727843685
-0.1389488628236823,-0.14056115546612138,-0.14403161315154045,-0.13794121027515271,-0.1408230863218847,-0.12990072949012563,-0.14348487664797155,-0.1711041808335042,-0.07558544820371818,0.7110075900246502,0.09431624101754824,-0.7255387679746756,-0.19334978893557309,1.2134436333986653,-0.8083188974604834,-0.20102092219987375,-0.5671294301787736,0.4982579297678822,-0.13818466651541275
-0.1478937201205143,-0.15285726195031113,-0.14607739978165568,-0.15073140184701347,-0.1469640909751645,-0.16953027797301418,-0.15191949902540283,-0.14879988079269213,-0.1813041584191857,-0.40372436449497495,0.001129915118846784,0.5419325417620662,0.7010202474901999,-0.7560680973673811,-0.2690732590021039,-0.4045640953096945,-0.4647937387021942,0.3802783953338364,-0.15004999789801995
7.4320533242113305,7.338467646942622,7.424517123689015,7.389699978338823,7.425426166601294,2.3285266830856863,7.340719025231495,7.288667005018488,4.9419668585051815,0.46794872384930675,0.444756428966736,0.3982310743371931,0.4687224427432786,-0.7581525534354869,2.2525621598258136,-0.047971388098698386,2.954724125558695,-0.40868986593534956,7.45123716614098
7.4320533242113305,7.338467646942622,7.424517123689015,7.389699978338823,7.425426166601294,2.3285266830856863,7.340719025231495,7.288667005018488,4.9419668585051815,0.46794872384930675,0.444756428966736,0.3982310743371931,0.4687224427432786,-0.7581525534354869,2.2525621598258136,-0.047971388098698386,2.954724125558695,-0.40868986593534956,7.45123716614098
-0.14477442488444836,-0.15091940509104096,-0.1457897632963316,-0.14733867322755412,-0.14562879843317852,-0.16590222071753846,-0.15299509568304356,-0.1664064254693728,-0.14329437559424707,0.3863328821681885,0.20183010779858382,0.2671299363853179,0.10054568951699036,0.642199479843215,-0.3619639000254136,-0.07471040737929487,-0.4636953167481267,-0.843083515630516,-0.13335066411514696
-0.14928765728676316,-0.1551272208143334,-0.14820011244854367,-0.15171216500592405,-0.14803692285968695,-0.1624137041257349,-0.1525411574326155,-0.15173765088507632,-0.18176937261470608,0.09560956949157498,0.17367935547297364,0.013520251572567922,-0.08917984312641272,-0.5805919813369895,-0.424931785537013,-0.22422741433829224,-0.35276214631581215,-0.9009602683717459,-0.16740851565684503
-0.14497729710217996,-0.1576602425566718,-0.1529661821181582,-0.15072877729264944,-0.14721622775437418,-0.0565023403985785,-0.1525952411063613,-0.15645548212683225,-0.18184231560703507,-0.7690082533177722,-0.8050865413464497,-1.4833860650567197,-2.074045969530718,-0.4337513385194372,-0.6959423267609487,-0.18881244685366527,-0.7544196820079087,-0.6223886452875836,-0.07104019183860377
-0.13504788906251358,-0.15336910374974982,-0.14816555147550084,-0.1440806990712232,-0.14468677115044956,0.11027666082236656,-0.1523558145057339,-0.159985490609139,-0.12503431318122588,-0.15384209597129112,-0.09168962573326686,-0.18074284327957507,-0.3938211502616573,1.6873787734776917,-0.561304382395697,-0.25407505653810114,-0.7637544068853568,-0.18608697077677214,0.08164612812605249
-0.14548056588167238,-0.150884885527823,-0.1454162818134495,-0.14964582054818923,-0.14607921753390266,-0.16087875682534133,-0.1509502466700712,-0.14279719338296865,-0.17738630925342697,0.4570511540793847,0.2818809442163613,0.39515313125981966,0.4125270435666348,-0.5877843866808989,0.2181328046533009,-0.10859826342471841,0.3020574472712092,-0.6863074766116893,-0.16667102477940643
-0.1462523975504624,-0.1522620970672429,-0.146459800225323,-0.15065397749327442,-0.14730477895754113,-0.1636695700987842,-0.15202219723734706,-0.15274479074590508,-0.18054230938819413,0.3447631251431058,0.20290753887293528,0.44192143001758954,0.4102221454733802,-0.23642971013171868,0.1070283124489501,-0.10014604758122117,0.006053209703401055,-0.5896342192856786,-0.1689861950471716
-0.14935415728898502,-0.1565175259811808,-0.14984677558351928,-0.15222583950536017,-0.1486063326396666,-0.15141789982837003,-0.15314883916009614,-0.15381215823960728,-0.1812490459360927,-1.3304483979991664,-1.0263496207005127,-1.0587581680074076,-1.3689317027458268,-0.2641674225627502,-0.7278021108903254,-0.5135806445618831,-0.672194420951392,-0.5285774251850404,-0.15782216337615648
-0.14872004672013114,-0.1562627954112276,-0.1474408859116998,-0.15000554853070985,-0.14648759609946937,-0.14827823489574685,-0.1523035538771706,-0.15511709028519935,-0.1754492675682463,-0.550361268359549,0.2334194699359542,0.01627757557938165,-0.11942083641373936,-0.4907849458878567,-0.38636467843303063,-0.26743356691088266,-0.3355783587970953,-0.5963123061404362,-0.1549701994457191
-0.14957874654598177,-0.1557438116331921,-0.1486895404216339,-0.15244351348292737,-0.14856024769859538,-0.16199508213471847,-0.153138508570729,-0.15414341022041145,-0.18564183502968234,-0.4373445265511174,-0.09304214559255918,-0.21168258358858946,-0.3681016258736008,-1.1017782319895622,-0.5474271624482371,0.33451311082162505,-0.5029853115254832,-0.10149787061651294,-0.16817399236976013
-0.1495728114545056,-0.15830063997085325,-0.15276327576029392,-0.15238183645537254,-0.14899289269964536,-0.1563715933887311,-0.15334390499461745,-0.15485944985568503,-0.17939791488632173,-2.6608462393636625,-2.930284949406724,-4.86963644068041,-4.0129340420632245,1.1476491190905336,-1.4095494516841838,-0.2698320759014285,-0.706375822776272,0.6016092739486503,-0.16240919317537486
-0.14818426982596233,-0.15645681916310786,-0.15345338035105216,-0.15184593526116602,-0.14842444080527684,-0.12571450957996133,-0.15331169786306098,-0.15728528506864464,-0.180869742375982,-0.5412854807700089,-1.2444950271585797,-2.7918004301039394,-3.123613957914558,0.060099644190500866,-0.9930015662612623,-0.24663050158305644,-0.7187414475540961,-0.5950402895966728,-0.1347465058239129
-0.14455091473499276,-0.15464989857811268,-0.15051012329192176,-0.14896064782452814,-0.14642033124321757,-0.15152953235930774,-0.15077523433255677,-0.1478328926871124,-0.1577079108784534,-0.08617116879818859,-0.22279235582297743,-0.03508559952428786,-0.540915690426227,0.24364528816771822,-0.4487832573217097,-0.05142272386488003,-0.34570990502427373,-0.1838609418251866,-0.15800816799533732
-0.14663251318182385,-0.15062420330903914,-0.14389336925936916,-0.1491823406509653,-0.1449967003615338,-0.14636652780343848,-0.15019185987417535,-0.1516908071706192,-0.1822540382748475,0.7262774370274893,0.6019696695604124,0.425207514652106,0.6278426632116466,-1.014416820739148,0.02344697314039474,0.14240972702206886,-0.09900061067646398,0.969222055096243,-0.1532128639292176
-0.14121660732135757,-0.1493826893629588,-0.1432746163548929,-0.14781297941152968,-0.14461088532369712,-0.15418080496907846,-0.15074910401827513,-0.14522302859592826,-0.18314394278126106,0.2483742861447071,0.23195232974960317,0.4666832459016964,0.45850509743843415,-0.42813775386077607,0.3331402649678749,-0.08283787557356116,0.30030741907320335,-0.42745210995585814,-0.1603994196316445
-0.1458566348597546,-0.15700437085553062,-0.1498857960369547,-0.14913427849917388,-0.14627941562663943,-0.15755768902994433,-0.15216014098948516,-0.1585132595833428,-0.1682732980784598,-0.767517704261096,-0.4135205800486099,-0.4586233917336969,-0.6305229831572183,0.04470356273696674,-0.7594306080205778,-0.1342640224435808,5.8432259168303164e-05,-0.025494882126655894,-0.16352794500619358
-0.14831700005352078,-0.15807447731528732,-0.1527186809563677,-0.1503710997432257,-0.1477326345305352,-0.12554706078355476,-0.15252475002597354,-0.1575931151922202,-0.16020742408225974,-0.907960548712371,-0.9685580517975295,-1.6358404331078733,-1.4894259128926122,1.165851992873398,-0.7978531607501074,-0.1122763903651106,-0.6818121291119219,-0.3422270015237172,-0.13148374585448316
-0.14462051717139535,-0.15447372977272447,-0.146710645997408,-0.14655081481440016,-0.14463259739755055,-0.14603163021062532,-0.15244635908312854,-0.18334377422523696,-0.1409326435981732,-0.09352454414445814,0.09906152255777732,0.1972670409103516,-0.04361283188181949,0.25027014359209376,-0.23296357626381756,0.39574243210079885,0.0036143406189461155,-0.06969745702243045,-0.15276387529800575
-0.14480396545338667,-0.1545594335158863,-0.14808751056862995,-0.15062978238273098,-0.14786939930946488,-0.12990072949012563,-0.1525861258804491,-0.15212243853954577,-0.17423030911865978,-0.1098874604555265,-0.03288939795216744,0.00037486967961881067,-0.209380451396622,0.9565292634599021,-0.5244430169102566,-0.33937577116472645,-0.7065396552033192,-0.8987342394201603,-0.13822712595357284
-0.14861995949569176,-0.15582594438705552,-0.1465077396395437,-0.1504851858407374,-0.14631102585180839,-0.1603764104361216,-0.15306862517206873,-0.15745927600805693,-0.18336115080286294,-0.9102460572659412,0.4988113752076063,0.29374131924177577,0.4103543896799725,-1.0906748917455926,-0.04220962373602497,-0.336942880281354,0.12053856503124233,-0.6103044881218324,-0.16560825727587303
-0.14960977088778912,-0.15590093516232212,-0.1490429542427492,-0.15254931583072756,-0.14879099169915536,-0.10513226168832027,-0.15326369100658999,-0.15463192324260744,-0.18388796130301668,-0.5243925914610114,-0.4813528896019327,-0.6151496219809592,-0.8335193206218561,-0.6215174900800963,-0.5882493177936817,-0.5488958944991386,-0.8007730884695569,-0.5352555120397977,-0.11548854865535126
