기업명_그룹,매출액,영업이익,당기순이익,자산총계,자본총계,자본금,영업활동현금흐름,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
삼성물산,410776.1666666667,24772.666666666668,25127.333333333332,619315.6666666666,361619.8333333333,188.0,24714.0,52303.833333333336,5.956666666666666,6.096666666666667,6.928333333333334,4.218333333333333,71.98333333333333,10971.833333333334,11.251666666666665,189691.16666666666,0.6516666666666666,186239375.5
삼성바이오로직스,31090.666666666668,9742.666666666666,7604.833333333333,148787.66666666666,87419.33333333333,1758.1666666666667,12265.333333333334,20081.0,31.705000000000002,24.651666666666667,9.735,5.708333333333333,69.74833333333333,10808.833333333334,80.82333333333334,123560.0,6.911666666666666,70471943.33333333
삼성생명,327773.5,22096.0,20523.333333333332,3129693.3333333335,426269.3333333333,1000.0,14506.5,195545.16666666666,6.796666666666667,6.28,5.13,0.6533333333333333,636.01,9580.0,7.278333333333333,226903.0,0.30166666666666664,200000000.0
삼성에스디에스,146550.0,8441.5,8328.833333333334,118975.33333333333,85507.5,387.0,13237.0,8005.833333333333,5.8066666666666675,5.601666666666667,10.313333333333334,7.316666666666667,39.236666666666665,10535.166666666666,15.67,106979.16666666667,1.425,77377800.0
삼성전기,92002.33333333333,9723.333333333334,7089.833333333333,111515.83333333333,77248.33333333333,3880.0,14038.666666666666,14804.0,10.459999999999999,7.625,9.718333333333334,6.745,44.345,8853.666666666666,20.36,100023.5,1.5416666666666667,74693696.0
삼성중공업,70899.33333333333,-3868.1666666666665,-5289.5,146503.66666666666,35781.166666666664,8801.0,-6817.5,32592.333333333332,-6.636666666666666,-8.141666666666667,-13.618333333333332,-4.016666666666667,313.30833333333334,-660.8333333333334,-25.945285763311215,4218.333333333333,1.5599999999999998,880000000.0
삼성증권,127147.5,7813.666666666667,5753.833333333333,571546.3333333334,63901.333333333336,4585.0,7271.333333333333,86551.5,6.468333333333334,4.763333333333334,9.386666666666667,0.98,796.4133333333333,6443.333333333333,6.048333333333335,71558.0,0.52,89300000.0
삼성카드,38649.833333333336,8128.5,6039.833333333333,288016.8333333333,79500.0,6148.0,-1816.1666666666667,177674.66666666666,21.051666666666666,15.636666666666665,7.753333333333334,2.138333333333333,262.40833333333336,5213.0,6.011666666666668,74500.33333333333,0.4183333333333333,115858891.0
삼성화재,210235.0,21113.666666666668,16404.833333333332,852638.3333333334,148287.5,265.0,-1514.6666666666667,0.0,10.163333333333334,7.905,11.423333333333332,1.9166666666666667,480.49333333333334,32378.0,7.248333333333334,348160.1666666667,0.665,47374837.0
삼아알미늄,2802.0,120.0,94.66666666666667,3360.8333333333335,1938.0,64.5,52.0,1007.0,4.133333333333334,3.2716666666666665,7.021666666666666,3.6483333333333334,79.95,823.5,238.5466666666667,14694.833333333334,4.574999999999999,12855958.0
삼양식품,10064.5,1147.8333333333333,995.1666666666666,10189.666666666666,5059.5,377.0,1097.1666666666667,2988.5,11.195,9.718333333333334,21.275000000000002,10.671666666666667,100.96666666666668,13158.166666666666,12.553333333333333,66748.0,2.4266666666666667,7533015.0
세방전지,15587.666666666666,1086.0,876.3333333333334,17602.333333333332,12884.333333333334,70.0,1140.6666666666667,2017.1666666666667,6.918333333333333,5.531666666666666,7.0683333333333325,5.1000000000000005,36.60666666666666,6197.333333333333,10.198333333333332,94736.66666666667,0.5916666666666667,14000000.0
세아베스틸지주,41123.666666666664,1807.1666666666667,1230.5,36930.666666666664,19944.666666666668,2193.0,1397.1666666666667,9154.166666666666,4.471666666666667,3.0483333333333333,6.778333333333333,3.385,85.255,3497.5,6.258333333333333,53340.166666666664,0.3983333333333334,35862119.0
세아제강지주,37482.0,5343.5,3680.6666666666665,38442.666666666664,21191.666666666668,207.0,3832.3333333333335,10844.166666666666,14.083333333333334,9.738333333333335,18.133333333333333,10.5,81.42,63726.333333333336,2.8800000000000003,396285.6666666667,0.4583333333333333,4141657.0
셀트리온,21651.0,6655.166666666667,5500.166666666667,128879.83333333333,106627.0,1800.6666666666667,4207.666666666667,13333.666666666666,30.961666666666662,25.565,9.658333333333333,7.073333333333333,27.560000000000002,3536.0,50.301666666666655,51742.5,4.288333333333333,192102599.33333334
신세계,68355.5,6212.666666666667,4033.5,144328.83333333334,62143.5,492.0,8808.166666666666,46905.5,9.148333333333333,5.8183333333333325,7.571666666666666,2.8633333333333333,132.30666666666664,30375.0,6.965000000000001,425840.0,0.48333333333333334,9845181.0
신한지주,350474.8333333333,60109.5,45096.0,6754007.5,542252.1666666666,29696.0,33610.333333333336,1168545.0,17.415000000000003,13.076666666666666,8.82,0.6833333333333332,1146.7783333333334,8381.666666666666,4.541666666666667,99276.16666666667,0.3833333333333333,512074617.5
씨에스윈드,14175.666666666666,829.8333333333334,176.83333333333334,23245.833333333332,9384.5,211.0,881.0,7106.833333333333,5.8549999999999995,1.3383333333333336,2.848333333333334,1.0783333333333334,147.37666666666667,511.8333333333333,590.2583333333333,21427.833333333332,3.216666666666667,42171403.0
아모레퍼시픽,40258.166666666664,1827.3333333333333,1602.0,58966.333333333336,48201.666666666664,345.0,3396.6666666666665,3592.8333333333335,4.373333333333333,4.028333333333333,3.4966666666666666,2.7183333333333337,22.356666666666666,2420.6666666666665,61.248333333333335,70175.0,2.0833333333333335,58492759.0
아모레퍼시픽홀딩스,43966.666666666664,2260.0,2157.5,77057.16666666667,65196.5,480.0,3834.3333333333335,3893.3333333333335,5.0216666666666665,4.94,3.323333333333333,2.783333333333333,18.196666666666665,1150.0,33.655,37128.333333333336,0.9049999999999999,82458180.0
에스디바이오센서,29313.333333333332,12269.666666666666,9685.666666666666,31859.0,27086.0,520.0,10043.0,889.6666666666666,41.86,33.04666666666667,47.98666666666666,35.38333333333333,19.099999999999998,9576.0,3.956666666666667,26510.333333333332,1.55,104012686.33333333
에스엘,43110.833333333336,2774.8333333333335,2459.8333333333335,30229.666666666668,18263.0,233.5,3054.3333333333335,3990.1666666666665,6.183333333333334,5.468333333333334,13.809999999999997,8.328333333333333,65.985,5041.666666666667,7.3950000000000005,38201.333333333336,0.8016666666666666,46740979.5
에스원,25184.833333333332,2042.8333333333333,1665.8333333333333,21104.833333333332,15471.0,190.0,3322.1666666666665,433.5,8.106666666666667,6.585000000000001,10.985,8.049999999999999,36.419999999999995,4383.833333333333,14.616666666666665,45757.666666666664,1.3633333333333333,37999178.0
에코프로머티,9525.0,88.0,50.0,11042.0,7991.0,351.0,1163.0,2529.0,0.92,0.53,0.91,0.58,38.19,85.0,2210.54,11584.0,16.27,68985218.0
엔씨소프트,21319.666666666668,3175.1666666666665,3182.3333333333335,44397.5,32178.666666666668,110.0,3804.6666666666665,6570.166666666667,13.81,14.516666666666666,9.97,7.166666666666667,38.015,14460.166666666666,25.896666666666665,158319.33333333334,2.391666666666667,21954022.0
엘앤에프,37796.166666666664,-150.0,-258.3333333333333,29390.333333333332,10893.0,179.5,-4984.166666666667,12704.5,0.6483333333333329,-1.7033333333333338,-3.3233333333333337,-0.9666666666666665,169.59333333333333,-765.0,-21.816392632427945,32505.5,6.4816666666666665,35931728.5
영원무역,35712.833333333336,6666.333333333333,5700.0,47443.5,32378.0,222.0,4633.833333333333,5725.166666666667,18.495,15.723333333333334,19.900000000000002,13.273333333333333,46.419999999999995,12017.166666666666,4.068333333333333,66824.66666666667,0.6966666666666667,44311468.0
영원무역홀딩스,42291.333333333336,8654.5,7331.833333333333,57406.5,41447.0,68.0,5914.5,5296.0,20.32,17.151666666666667,18.886666666666667,14.003333333333332,38.39833333333333,27106.333333333332,2.545,183691.33333333334,0.36166666666666664,13635592.0
오뚜기,32448.5,2171.1666666666665,1953.5,33724.833333333336,19373.333333333332,197.33333333333334,2614.6666666666665,9016.166666666666,6.646666666666667,6.048333333333333,11.270000000000001,6.173333333333333,74.05,50254.666666666664,9.326666666666666,531149.6666666666,0.8266666666666667,3951855.1666666665
오리온,28065.166666666668,4639.166666666667,3692.1666666666665,34046.666666666664,27395.833333333332,198.0,4680.166666666667,960.6666666666666,16.506666666666664,13.094999999999999,14.57,11.193333333333333,24.843333333333334,9157.833333333334,13.041666666666666,67064.33333333333,1.7683333333333335,39536132.0
오리온홀딩스,28576.166666666668,3886.3333333333335,2906.1666666666665,50968.5,41800.333333333336,313.0,4770.166666666667,1784.6666666666667,13.583333333333334,10.146666666666667,4.28,5.771666666666666,22.06833333333333,1460.3333333333333,10.389999999999999,36061.666666666664,0.4200000000000001,62645422.0
우리금융지주,396492.1666666667,38362.833333333336,28893.5,4836912.333333333,320495.5,37215.0,76522.66666666667,697321.3333333334,9.895000000000001,7.466666666666666,9.746666666666666,0.62,1410.2966666666669,3728.1666666666665,3.4066666666666663,40142.0,0.31166666666666665,740005005.0
유한양행,18027.333333333332,486.0,1138.1666666666667,26410.166666666668,20422.666666666668,755.6666666666666,1217.1666666666667,1684.1666666666667,2.6916666666666664,6.288333333333334,5.903333333333333,4.443333333333333,29.205000000000002,1436.1666666666667,43.68333333333333,26749.5,2.315,80209064.0
율촌화학,4496.666666666667,-82.66666666666667,-95.0,6683.166666666667,3221.0,148.0,157.83333333333334,2265.0,-2.0500000000000003,-2.3416666666666663,-2.98,-1.42,108.175,-383.8333333333333,-80.01390660237966,12986.833333333334,2.513333333333333,24800000.0
이마트,286690.1666666667,745.8333333333334,5070.0,329962.0,134782.83333333334,1394.0,9806.333333333334,111241.5,0.285,1.8883333333333334,5.510000000000001,1.7516666666666667,144.9466666666667,20101.333333333332,-10.653729662077597,414767.8333333333,0.23500000000000001,27875819.0
일진하이솔루스,953.3333333333334,-23.333333333333332,45.333333333333336,3406.1666666666665,3140.5,182.0,65.83333333333333,3.0,-3.989999999999999,4.318333333333333,1.8099999999999998,1.5916666666666668,8.473333333333334,131.5,422.74500000000006,8648.333333333334,3.735,36313190.0
제일기획,40412.333333333336,2989.1666666666665,1882.5,27855.666666666668,12439.166666666666,230.0,2363.3333333333335,1859.5,7.398333333333333,4.668333333333333,15.635,7.005,123.99666666666667,1615.0,13.055,12178.833333333334,1.7383333333333333,115041225.0
종근당,15547.333333333334,1757.3333333333333,1405.3333333333333,12506.166666666666,7092.0,304.6666666666667,1838.1666666666667,2279.8333333333335,11.020000000000001,8.715000000000002,20.595,11.615,77.155,10169.333333333334,13.516666666666666,52926.666666666664,1.9483333333333333,13802780.0
카카오,70298.16666666667,5182.333333333333,-2792.6666666666665,240419.33333333334,136959.16666666666,445.5,11144.5,42747.833333333336,7.501666666666666,-2.1600000000000015,2.2533333333333325,-0.6433333333333332,75.465,398.5,-0.11548916227299344,22589.833333333332,2.81,445217167.0
카카오뱅크,19597.5,3998.0,2991.6666666666665,464228.1666666667,58841.166666666664,23827.333333333332,20261.0,0.0,20.941666666666666,15.770000000000001,5.378333333333333,0.7216666666666667,684.5966666666667,634.1666666666666,54.865,12354.166666666666,2.6333333333333333,476539487.0
카카오페이,5778.0,-521.6,-30.2,37124.6,19242.0,668.6,1291.0,1053.6,-9.008,-0.17199999999999988,1.316,-0.06200000000000001,92.83800000000001,174.2,1628.008,13821.8,3.714,133760170.4
코스맥스,16873.666666666668,959.8333333333334,191.5,14793.666666666666,4049.3333333333335,57.0,1663.3333333333333,5950.166666666667,5.6450000000000005,1.0816666666666668,10.015,1.33,272.47499999999997,4276.0,28.118333333333336,41295.0,2.758333333333333,11349509.0
코스모신소재,5276.5,306.1666666666667,257.3333333333333,5448.666666666667,3573.6666666666665,315.0,-99.5,795.6666666666666,5.9816666666666665,5.025,9.318333333333333,5.558333333333333,58.406666666666666,829.1666666666666,117.21666666666665,11172.5,8.248333333333333,31746240.833333332
코스모화학,7243.333333333333,203.83333333333334,106.66666666666667,9283.5,5055.833333333333,355.1666666666667,-179.33333333333334,2431.3333333333335,3.105,1.7533333333333332,-1.9166666666666672,1.595,89.69833333333334,-204.33333333333334,1.0503153153153164,6611.833333333333,4.16,36591617.0
코오롱인더,49336.166666666664,2228.0,1224.3333333333333,59360.666666666664,28009.833333333332,1514.0,2534.6666666666665,22193.5,4.52,2.436666666666667,4.533333333333334,2.15,112.27166666666669,3741.0,19.935,88401.5,0.5466666666666666,27519091.0
코웨이,38793.333333333336,6981.5,4656.833333333333,45139.666666666664,24069.666666666668,407.0,3345.0,12204.666666666666,17.988333333333333,12.013333333333334,21.323333333333334,11.118333333333334,88.14999999999999,6314.0,9.445,33197.0,1.8399999999999999,73799619.0
크래프톤,18875.333333333332,7429.666666666667,5504.333333333333,61858.166666666664,52529.0,49.0,6210.333333333333,3536.5,39.365,29.133333333333336,11.986666666666666,9.926666666666668,17.94666666666667,11415.5,20.113333333333333,112823.83333333333,2.0966666666666667,48703060.666666664
키움증권,87309.0,7026.333333333333,5414.5,495858.1666666667,47000.666666666664,1452.0,-23324.333333333332,95575.0,8.841666666666667,6.789999999999999,12.698333333333332,1.1616666666666668,954.77,18801.666666666668,5.456666666666666,168991.66666666666,0.57,26223109.5
태광산업,24335.833333333332,-255.5,1311.8333333333333,47964.666666666664,40508.0,56.0,529.5,980.3333333333334,-1.2549999999999997,5.0,3.3816666666666673,2.7816666666666667,18.43166666666667,115887.33333333333,-16.661925823404342,4717382.666666667,0.15666666666666668,1113400.0
팬오션,50899.5,5516.333333333333,4397.5,75247.16666666667,44537.0,5346.0,9736.166666666666,23708.666666666668,10.593333333333334,8.31,11.1,6.45,69.39166666666667,822.6666666666666,6.458333333333333,8331.166666666666,0.57,534569512.0
포스코DX,12720.666666666666,736.1666666666666,590.3333333333334,8366.0,4285.666666666667,760.0,9.5,23.666666666666668,5.216666666666667,4.16,13.834999999999999,6.9816666666666665,95.0,386.5,56.58372759856632,2810.5,13.491666666666667,152034729.0
포스코인터내셔널,348877.5,9799.5,6012.5,142760.66666666666,53637.833333333336,7482.5,8643.5,53711.166666666664,2.8349999999999995,1.7299999999999998,13.753333333333332,4.69,171.39166666666665,3997.6666666666665,10.996666666666668,33407.0,1.235,149648968.5
포스코퓨처엠,38121.666666666664,935.3333333333334,651.3333333333334,53668.833333333336,25956.833333333332,387.0,-2255.6666666666665,21752.5,3.0683333333333334,2.395,3.5383333333333336,1.7316666666666667,106.415,988.3333333333334,537.025,30960.0,8.573333333333332,77463220.0
풍산,41052.333333333336,2438.5,1772.0,34867.833333333336,18780.0,1401.0,3903.8333333333335,8430.5,6.028333333333333,4.386666666666667,10.016666666666667,5.425,85.66166666666668,6321.333333333333,5.901666666666666,68459.0,0.5233333333333333,28024278.0
하나금융지주,652092.0,46813.166666666664,35442.666666666664,5692383.166666667,385501.0,15012.0,44181.333333333336,845840.6666666666,7.44,5.648333333333333,9.674999999999999,0.65,1376.1583333333335,11767.166666666666,3.6333333333333333,129745.33333333333,0.33,294853134.6666667
하나투어,2508.5,-379.5,-37.166666666666664,5458.666666666667,1225.1666666666667,78.33333333333333,370.6666666666667,1580.8333333333333,-77.9,-40.71,-11.975,-1.5616666666666674,378.835,-494.5,0.2525596173047073,9168.0,6.896666666666667,15791283.166666666
하이브,18904.333333333332,2584.6666666666665,1311.6666666666667,50844.666666666664,30122.833333333332,207.5,3005.5,11284.833333333334,13.756666666666666,6.978333333333333,5.051666666666667,2.8333333333333335,68.68166666666667,3274.6666666666665,87.76166666666667,68709.66666666667,3.383333333333333,41502742.0
하이트진로,24597.833333333332,1545.0,586.5,33954.666666666664,11271.5,3688.0,1612.5,10486.666666666666,6.32,2.408333333333333,5.256666666666667,1.705,201.54333333333332,824.8333333333334,34.458333333333336,16000.5,1.55,70133611.0
한국가스공사,441062.3333333333,18044.5,2860.5,567140.0,99031.16666666667,4616.0,-22625.833333333332,400295.3333333333,4.081666666666667,0.7066666666666669,3.3216666666666668,0.7183333333333332,471.02500000000003,2984.8333333333335,-0.11769585253456209,112870.83333333333,0.2733333333333334,92313000.0
한국금융지주,202950.16666666666,8456.333333333334,8614.166666666666,903929.0,80291.33333333333,3079.0,-58830.166666666664,307177.5,4.676666666666667,4.851666666666667,11.741666666666665,1.0283333333333333,1025.2133333333331,13962.0,4.8566666666666665,136645.66666666666,0.4583333333333333,55725992.0
한국앤컴퍼니,10707.0,2480.8333333333335,1822.6666666666667,44346.333333333336,39164.0,475.0,374.1666666666667,2559.6666666666665,23.179999999999996,17.099999999999998,4.758333333333333,4.261666666666667,13.163333333333332,1916.8333333333333,7.868333333333333,41302.333333333336,0.365,94935240.0
한국전력,779746.5,-141302.83333333334,-113703.5,2333131.1666666665,435202.8333333333,32098.0,-63161.666666666664,1244660.1666666667,-19.458333333333332,-15.534999999999998,-23.28,-5.068333333333333,461.8566666666666,-17837.166666666668,-1.894415560608861,65529.833333333336,0.3233333333333333,641964077.0
한국콜마,19641.333333333332,1065.3333333333333,184.33333333333334,29168.0,14257.333333333334,114.0,858.5,10585.166666666666,5.355,0.9683333333333334,0.22166666666666682,0.66,104.55666666666667,54.0,107.62039195282692,28827.5,1.6600000000000001,22881180.0
한국타이어앤테크놀로지,84580.5,10062.5,6987.833333333333,125245.0,91392.83333333333,619.0,12962.0,15323.0,11.726666666666667,8.266666666666667,7.8999999999999995,5.701666666666667,37.30166666666667,5555.666666666667,7.161666666666666,74364.33333333333,0.5316666666666666,123875069.0
한국항공우주,32656.666666666668,1806.6666666666667,1582.1666666666667,71364.66666666667,15105.833333333334,4874.0,2206.6666666666665,9073.833333333334,5.3116666666666665,4.633333333333333,11.195,2.2133333333333334,373.85999999999996,1663.3333333333333,33.089999999999996,15247.166666666666,3.0966666666666662,97475107.0
한미반도체,2509.0,750.0,1817.6666666666667,5852.5,4737.833333333333,127.0,677.1666666666666,13.833333333333334,27.72,98.06166666666668,41.88166666666667,34.211666666666666,22.831666666666667,1858.5,18.353333333333335,4873.833333333333,7.081666666666666,97602710.66666667
한미사이언스,11310.166666666666,426.6666666666667,877.0,11413.166666666666,7503.666666666667,345.5,230.5,1878.0,3.686666666666667,7.5633333333333335,11.931666666666667,7.926666666666667,51.82666666666666,1255.0,37.29,11040.5,3.58,69956940.0
한미약품,13898.166666666666,1839.5,1301.5,19136.666666666668,10412.166666666666,310.0,1960.0,6386.0,13.093333333333334,9.216666666666667,12.753333333333336,6.79,84.625,8733.833333333334,38.99166666666667,71046.0,4.461666666666667,12810991.0
한샘,20222.833333333332,52.666666666666664,-453.3333333333333,11000.5,4234.833333333333,235.0,378.3333333333333,2655.1666666666665,0.20666666666666667,-2.3400000000000003,-10.825000000000001,-4.1466666666666665,169.09166666666667,-1934.6666666666667,-8.541944326773034,25768.166666666668,2.2483333333333335,23533928.0
한세실업,18680.0,1617.5,957.5,12343.666666666666,5782.833333333333,200.0,1349.1666666666667,5026.666666666667,8.696666666666667,5.245,17.723333333333333,7.855,116.66166666666668,2394.8333333333335,8.33,14707.333333333334,1.3299999999999998,40000000.0
한솔케미칼,8091.333333333333,1570.0,1364.6666666666667,12928.0,8829.0,567.0,1537.8333333333333,2782.8333333333335,19.331666666666667,16.771666666666665,17.65,11.126666666666665,46.73666666666666,11390.166666666666,20.621666666666666,72579.83333333333,3.1616666666666666,11335195.0
한온시스템,88619.33333333333,2816.3333333333335,901.3333333333334,90274.16666666667,24570.0,534.0,4908.5,41203.666666666664,3.2183333333333337,1.1183333333333334,3.7066666666666666,1.0683333333333334,267.6483333333333,157.0,112.46833333333332,4350.5,1.9733333333333334,533800000.0
한올바이오파마,1210.5,32.833333333333336,33.333333333333336,2241.0,1764.5,261.0,233.66666666666666,13.0,2.9333333333333336,2.8366666666666673,1.8999999999999997,1.5233333333333334,26.89,63.5,1582.9816666666666,3475.0,8.915000000000001,52240638.0
한일시멘트,16076.0,1826.5,1323.8333333333333,26492.666666666668,16276.666666666666,346.0,1404.1666666666667,5978.833333333333,11.071666666666665,8.03,8.450000000000001,5.146666666666666,62.578333333333326,1797.0,9.101666666666667,21853.166666666668,0.6366666666666667,69261540.0
한전KPS,14734.166666666666,1639.0,1312.0,15571.333333333334,12268.666666666666,90.0,302.6666666666667,86.66666666666667,11.043333333333335,8.833333333333334,10.93,8.568333333333333,26.973333333333333,2915.0,12.61,27263.833333333332,1.2699999999999998,45000000.0
한전기술,5131.666666666667,206.16666666666666,251.0,8172.5,5403.666666666667,76.0,200.33333333333334,13.333333333333334,3.9299999999999997,4.8116666666666665,4.67,3.1316666666666664,51.095,655.3333333333334,107.99333333333334,14203.666666666666,4.483333333333333,38220000.0
한진칼,2293.5,245.83333333333334,4080.6666666666665,38232.666666666664,25896.833333333332,1682.0,588.3333333333334,9084.5,9.065,176.155,18.790000000000003,10.613333333333332,51.275,6291.333333333333,47.416666666666664,36738.166666666664,1.655,66758217.0
한화,523356.5,24838.0,18677.666666666668,2044386.3333333333,313214.1666666667,4896.0,39034.833333333336,241206.5,4.746666666666667,3.5766666666666667,9.941666666666668,0.9266666666666667,568.0733333333334,7598.5,4.555000000000001,102989.5,0.2783333333333333,74958735.0
한화생명,233396.33333333334,11728.333333333334,10113.666666666666,1499863.0,165390.5,43426.0,21920.0,99384.0,5.033333333333333,4.335,7.236666666666667,0.6666666666666666,828.6750000000001,1060.5,2.7566666666666664,18883.333333333332,0.15333333333333332,868530000.0
한화솔루션,127037.16666666667,7205.5,1806.1666666666667,236737.66666666666,93059.33333333333,9334.0,4627.166666666667,84203.0,5.705000000000001,1.5483333333333331,2.0383333333333336,0.9616666666666666,154.49166666666667,774.0,-15.36443396226415,46348.5,0.8666666666666667,181585516.5
한화시스템,23038.333333333332,930.0,1609.3333333333333,42058.5,21233.5,9446.0,1839.8333333333333,2611.5,3.99,6.544999999999999,8.231666666666667,3.878333333333334,98.18166666666667,894.5,0.24687242798353934,11268.0,1.3150000000000002,188919389.0
한화에어로스페이스,72218.83333333333,4767.666666666667,5876.166666666667,166630.16666666666,43034.666666666664,2656.0,13682.0,38165.666666666664,6.488333333333333,7.791666666666667,16.60166666666667,3.6783333333333332,284.32666666666665,10191.0,11.815,63243.5,1.4633333333333332,50630000.0
한화오션,60719.833333333336,-9285.666666666666,-7849.0,128215.0,27740.333333333332,10391.5,-12437.666666666666,25254.166666666668,-18.91,-17.201666666666664,-45.406666666666666,-7.185,689.0066666666667,-6441.0,15.912441970378753,11903.333333333334,2.046666666666667,216593799.0
현대건설,249163.16666666666,7099.166666666667,5765.166666666667,221007.0,101074.0,5621.0,-2369.5,21865.333333333332,2.9233333333333333,2.356666666666667,6.195,2.7300000000000004,118.35166666666667,4204.333333333333,8.886666666666667,69684.83333333333,0.525,111355765.0
현대글로비스,254655.0,15642.0,10631.833333333334,140169.16666666666,71538.83333333333,188.0,18250.0,34066.166666666664,6.109999999999999,4.158333333333333,15.921666666666667,7.925,96.72333333333331,14101.833333333334,6.446666666666666,95112.5,0.9433333333333334,75000000.0
현대로템,33268.833333333336,1675.3333333333333,1518.0,49132.5,15320.333333333334,5457.0,5953.833333333333,8892.5,4.9433333333333325,4.533333333333333,10.551666666666668,3.22,220.91,1443.0,19.926666666666666,14313.333333333334,1.8383333333333332,109142293.0
현대모비스,538796.6666666666,21631.666666666668,29344.666666666668,563422.1666666666,388231.0,4911.0,38241.333333333336,31746.666666666668,4.05,5.4316666666666675,7.776666666666666,5.343333333333334,45.16833333333333,31073.333333333332,7.508333333333333,425809.5,0.5383333333333334,94018094.0
현대백화점,43705.166666666664,3027.8333333333335,810.0,113742.33333333333,61328.833333333336,1170.0,6254.0,27316.166666666668,6.971666666666667,1.8499999999999999,0.9133333333333336,0.8649999999999999,85.055,1696.5,-2.857535934291581,205840.83333333334,0.28,23402441.0
현대엘리베이터,23397.166666666668,771.3333333333334,1997.3333333333333,32704.333333333332,12641.0,2122.0,425.8333333333333,7945.0,3.348333333333333,8.126666666666667,17.141666666666666,6.266666666666667,158.82666666666668,5118.0,10.151666666666666,32072.833333333332,1.1983333333333333,39953788.0
현대위아,80732.83333333333,2042.1666666666667,501.0,72200.33333333333,37438.5,1360.0,4237.666666666667,18947.333333333332,2.5116666666666667,0.62,2.355,0.6766666666666666,92.93666666666667,2865.1666666666665,22.345,125556.66666666667,0.49666666666666676,27195083.0
현대제철,258792.5,13459.0,8184.333333333333,360501.1666666667,191675.66666666666,6672.0,20345.5,115130.5,5.295000000000001,3.22,4.496666666666666,2.25,88.265,6094.833333333333,7.239999999999999,142658.33333333334,0.24833333333333332,133445785.0
현대차,1483174.0,119515.66666666667,97462.0,2654702.6666666665,949728.3333333334,14890.0,20869.666666666668,1188841.1666666667,7.900000000000001,6.45,11.1,3.795,179.70166666666668,33632.833333333336,6.18,329246.0,0.57,212599846.5
현대해상,162151.16666666666,10756.333333333334,7909.666666666667,462645.3333333333,70317.33333333333,447.0,15326.666666666666,11471.0,6.79,4.998333333333334,11.106666666666667,1.6466666666666665,601.9683333333334,8847.833333333334,3.876666666666667,89673.33333333333,0.34,89400000.0
호텔신라,40547.666666666664,915.0,307.8333333333333,29254.833333333332,5803.333333333333,2000.0,2018.0,16125.166666666666,2.3333333333333335,0.985,5.245,1.01,405.2583333333334,769.3333333333334,12.339019138755981,15328.0,4.831666666666667,39248121.0
효성중공업,38361.166666666664,1966.5,884.0,46156.0,11526.833333333334,466.0,2234.1666666666665,14177.666666666666,5.006666666666667,2.223333333333333,7.06,1.9483333333333335,300.9266666666667,7614.0,31.816666666666666,109580.16666666667,1.0466666666666666,9324548.0
효성티앤씨,81570.16666666667,3851.8333333333335,2237.3333333333335,42296.333333333336,15834.5,216.0,5060.166666666667,14027.833333333334,4.638333333333333,2.6816666666666666,16.726666666666667,5.888333333333333,167.525,41328.166666666664,52.52,296970.8333333333,1.2966666666666666,4327682.0
후성,5286.833333333333,217.66666666666666,4.833333333333333,8406.833333333334,3514.3333333333335,470.5,424.3333333333333,3501.6666666666665,3.8900000000000006,-0.5616666666666674,4.19,1.0183333333333333,139.91,100.66666666666667,8.788766546329724,3293.5,4.195,97006039.33333333
